u,e,k,min,threshold,value,Topic Recall,Class Entropy,Cluster Entropy,Total Entropy,Mean_Newsworthiness,NumberOfEvents
6,5,5,2,15,3,0.6559,0.9675,0.7825,0.8750,58.58,1259
6,5,5,4,5,1,0.8214,0.5872,0.6283,0.6077,73.20,1428
6,5,5,5,5,5,0.8634,0.4270,0.6309,0.5289,76.86,1463
6,5,6,1,15,4,0.6485,0.7818,0.9275,0.8547,60.21,1250
6,5,6,2,3,10,0.7163,0.9828,0.5916,0.7872,66.55,1331
6,5,6,2,4,5,0.7894,0.6838,0.6827,0.6832,67.48,1408
6,5,6,2,5,10,0.7422,0.7911,0.6629,0.7270,64.17,1347
6,5,6,3,3,1,0.7786,0.6503,0.6959,0.6731,70.66,1395
6,5,6,3,3,10,0.7323,0.7024,0.7694,0.7359,66.91,1345
6,5,6,4,3,3,0.8047,0.7280,0.5274,0.6277,72.99,1428
6,5,6,4,3,4,0.8348,0.4714,0.6984,0.5849,72.98,1431
6,5,6,4,5,2,0.8322,0.4210,0.8038,0.6124,73.62,1452
6,5,6,5,3,4,0.8225,0.5445,0.6270,0.5857,71.18,1437
6,5,6,5,4,4,0.8501,0.6064,0.5427,0.5745,74.17,1461
6,5,6,5,6,4,0.8700,0.6149,0.5182,0.5665,73.81,1500
6,5,6,5,7,10,0.7607,0.7401,0.6666,0.7034,68.15,1374
6,5,6,5,10,4,0.8015,0.5081,0.7389,0.6235,69.49,1412
6,5,6,6,10,2,0.7661,0.5179,0.8567,0.6873,69.76,1398
6,5,6,6,15,10,0.6549,0.9639,0.7877,0.8758,60.24,1240
6,5,10,1,6,3,0.7230,0.6375,0.8714,0.7545,63.62,1328
6,5,10,1,7,10,0.6773,0.8999,0.7789,0.8394,61.04,1281
6,5,10,2,5,1,0.7192,0.6434,0.8570,0.7502,62.96,1333
6,5,10,2,5,2,0.7366,0.9130,0.5918,0.7524,67.52,1340
6,5,10,2,15,2,0.6235,0.9597,0.8690,0.9144,57.49,1222
6,5,10,3,4,2,0.7409,0.6891,0.7352,0.7121,67.69,1348
6,5,10,3,4,3,0.7516,0.6887,0.7753,0.7320,68.08,1353
6,5,10,3,4,5,0.7457,0.7618,0.6434,0.7026,67.92,1353
6,5,10,3,6,4,0.7508,0.5696,0.9185,0.7440,68.53,1364
6,5,10,4,5,3,0.7637,0.6065,0.7419,0.6742,66.40,1369
6,5,10,4,6,1,0.7392,0.8400,0.6669,0.7535,68.08,1357
6,5,10,4,7,10,0.7001,0.9426,0.6626,0.8026,64.76,1314
6,5,10,5,5,4,0.7582,0.6406,0.7310,0.6858,68.25,1374
6,5,10,8,3,3,0.7373,0.7718,0.6757,0.7238,68.10,1330
6,5,10,8,10,3,0.7095,0.7298,0.8567,0.7933,63.45,1317
6,5,15,1,5,10,0.5576,1.0156,1.0306,1.0231,55.83,1148
6,5,15,1,7,1,0.5641,0.9134,1.0749,0.9941,55.70,1168
6,5,15,2,3,2,0.5878,1.0483,0.8907,0.9695,55.00,1174
6,5,15,3,4,1,0.5859,0.8839,1.0387,0.9613,55.69,1182
6,5,15,4,4,10,0.5773,0.8422,1.0827,0.9625,54.64,1165
6,5,15,4,15,1,0.5351,1.1001,0.9299,1.0150,54.04,1116
6,5,15,5,5,1,0.6075,1.0719,0.8109,0.9414,56.75,1191
6,5,15,5,10,1,0.5752,0.8386,1.1467,0.9926,53.77,1176
6,5,15,8,6,5,0.6044,1.1158,0.7232,0.9195,55.05,1186
6,5,15,8,15,2,0.5365,1.1637,0.8523,1.0080,51.95,1110
6,5,20,2,3,5,0.4346,1.1492,1.1372,1.1432,48.32,1018
6,5,20,2,6,2,0.4417,1.3042,0.9582,1.1312,47.26,1022
6,5,20,2,15,3,0.4177,1.3590,1.0294,1.1942,43.21,977
6,5,20,3,3,2,0.4405,1.2216,1.0884,1.1550,47.83,1021
6,5,20,3,4,4,0.4500,0.9694,1.2999,1.1346,47.79,1026
6,5,20,3,5,5,0.4555,0.9371,1.3359,1.1365,47.99,1027
6,5,20,4,3,3,0.4600,1.0344,1.1796,1.1070,46.83,1025
6,5,20,4,15,10,0.4180,0.9813,1.3558,1.1686,43.28,968
6,5,20,5,5,10,0.4389,1.2011,1.0956,1.1484,47.31,1014
6,5,20,5,10,1,0.4583,1.0499,1.2054,1.1277,49.75,1018
6,5,20,6,3,5,0.4433,1.3503,0.9615,1.1559,48.90,1025
6,10,3,1,5,5,0.6956,0.7855,0.8295,0.8075,64.21,1297
6,10,3,1,7,3,0.6946,0.7169,0.8507,0.7838,64.41,1297
6,10,3,1,10,10,0.6425,0.9952,0.7215,0.8583,60.45,1237
6,10,3,3,3,2,0.7012,0.6685,0.9627,0.8156,65.81,1307
6,10,3,3,6,5,0.7272,0.8219,0.6718,0.7468,67.26,1327
6,10,4,1,15,4,0.6218,0.8821,0.9452,0.9137,59.90,1205
6,10,4,2,4,4,0.7127,0.7152,0.8682,0.7917,66.40,1325
6,10,4,2,6,10,0.6954,0.7127,0.8781,0.7954,63.48,1284
6,10,4,3,6,1,0.7274,0.8794,0.6017,0.7405,63.60,1332
6,10,4,4,5,2,0.7355,0.5634,0.9008,0.7321,67.23,1346
6,10,4,4,10,2,0.7258,0.7128,0.8531,0.7830,63.65,1318
6,10,5,1,5,2,0.7177,0.8964,0.6193,0.7578,65.48,1317
6,10,5,2,6,1,0.7288,0.9141,0.5441,0.7291,64.64,1329
6,10,5,3,6,5,0.7545,0.5761,0.8636,0.7199,66.44,1356
6,10,5,4,3,1,0.7473,0.5836,0.8386,0.7111,69.07,1333
6,10,5,4,3,4,0.7335,0.6358,0.8558,0.7458,65.82,1347
6,10,5,4,7,3,0.7675,0.8013,0.5780,0.6896,67.47,1362
6,10,5,5,5,5,0.7401,0.6028,0.8889,0.7459,66.22,1366
6,10,5,5,15,2,0.6401,0.7061,1.0636,0.8848,57.95,1234
6,10,5,5,15,10,0.6109,0.7596,1.1092,0.9344,57.59,1204
6,10,6,1,3,3,0.6901,0.6789,0.9236,0.8013,62.24,1310
6,10,6,1,3,5,0.6947,0.9670,0.6350,0.8010,63.84,1310
6,10,6,1,4,3,0.7125,0.6676,0.8781,0.7728,61.95,1319
6,10,6,1,4,5,0.7249,0.7350,0.8263,0.7807,64.17,1319
6,10,6,1,7,4,0.7365,0.8843,0.6292,0.7567,65.99,1326
6,10,6,3,7,2,0.7278,0.6684,0.8076,0.7380,63.11,1352
6,10,6,4,3,1,0.7219,0.6353,0.8830,0.7591,62.83,1337
6,10,6,4,3,5,0.7467,0.8560,0.6300,0.7430,68.19,1349
6,10,6,4,5,1,0.7604,0.5741,0.8493,0.7117,67.95,1353
6,10,6,5,6,5,0.7606,0.8276,0.5918,0.7097,65.54,1372
6,10,6,6,4,10,0.7223,0.6901,0.8539,0.7720,63.87,1307
6,10,10,1,5,2,0.6825,0.9692,0.6891,0.8292,63.57,1274
6,10,10,3,4,4,0.6979,0.7872,0.8189,0.8030,62.93,1300
6,10,10,3,7,10,0.6667,0.6364,1.0206,0.8285,62.08,1262
6,10,10,4,3,3,0.7115,0.7507,0.7752,0.7630,63.45,1298
6,10,10,4,4,10,0.6841,0.9622,0.7285,0.8454,62.66,1264
6,10,10,4,6,1,0.7003,0.8495,0.7887,0.8191,63.84,1302
6,10,10,5,7,1,0.6913,0.7316,0.8894,0.8105,62.56,1302
6,10,10,6,10,5,0.6883,0.7827,0.8758,0.8293,61.97,1287
6,10,10,8,6,5,0.7084,0.8657,0.7189,0.7923,62.55,1294
6,10,10,8,15,1,0.5824,0.8149,1.1657,0.9903,57.04,1185
6,10,15,1,4,1,0.5639,0.8258,1.1805,1.0031,55.09,1138
6,10,15,1,5,5,0.5478,1.1863,0.8514,1.0189,55.05,1146
6,10,15,1,6,2,0.5526,1.0438,0.9965,1.0201,52.14,1145
6,10,15,2,15,4,0.5179,1.1422,0.9447,1.0434,51.58,1089
6,10,15,3,7,5,0.5708,1.1539,0.8234,0.9887,52.43,1162
6,10,15,3,10,10,0.5373,0.9161,1.1225,1.0193,54.26,1124
6,10,15,4,4,1,0.5610,0.9611,1.0554,1.0083,52.13,1157
6,10,15,4,10,5,0.5576,0.9253,1.0886,1.0069,52.58,1152
6,10,15,5,4,2,0.5666,1.0658,0.9419,1.0038,52.14,1162
6,10,15,5,5,1,0.5724,0.9500,0.9728,0.9614,55.15,1161
6,10,15,5,15,2,0.5252,1.0589,0.9992,1.0290,51.74,1097
6,10,15,6,3,5,0.5636,1.0763,0.9182,0.9973,52.49,1158
6,10,15,6,4,5,0.5763,1.1288,0.8332,0.9810,54.25,1163
6,10,15,6,7,5,0.5657,1.0179,0.9782,0.9980,56.39,1166
6,10,15,6,15,3,0.5158,1.1451,0.9202,1.0327,51.71,1097
6,10,15,8,7,10,0.5547,1.1233,0.8612,0.9922,52.26,1130
6,10,15,8,15,3,0.5216,0.9318,1.1488,1.0403,49.47,1089
6,10,20,1,10,5,0.4122,1.1538,1.2233,1.1885,44.35,991
6,10,20,2,3,1,0.4282,1.1707,1.1998,1.1852,43.88,997
6,10,20,2,3,4,0.4363,0.9579,1.3351,1.1465,43.82,1001
6,10,20,2,5,4,0.4310,1.2894,1.0453,1.1674,45.80,1006
6,10,20,2,5,5,0.4358,1.0584,1.2218,1.1401,45.63,1005
6,10,20,2,10,5,0.4391,1.2264,1.0927,1.1595,47.43,997
6,10,20,3,3,3,0.4283,1.2119,1.1631,1.1875,43.65,1005
6,10,20,3,5,5,0.4430,1.0305,1.2961,1.1633,47.94,1009
6,10,20,3,6,3,0.4449,0.9288,1.3265,1.1276,47.94,1010
6,10,20,3,6,10,0.4371,1.2952,1.0544,1.1748,48.24,994
6,10,20,3,7,1,0.4234,1.0385,1.3027,1.1706,46.99,1006
6,10,20,4,7,4,0.4397,1.0455,1.2218,1.1336,47.88,1012
6,10,20,4,7,10,0.4263,0.9857,1.3427,1.1642,47.01,996
6,10,20,5,10,10,0.4346,1.0973,1.1813,1.1393,45.02,988
6,10,20,6,7,5,0.4419,1.0374,1.2103,1.1239,44.68,1012
6,10,20,6,15,4,0.4089,1.2645,1.1106,1.1875,44.79,968
6,10,20,8,6,3,0.4416,1.2931,0.9670,1.1300,48.66,1006
6,10,20,8,7,1,0.4216,1.0648,1.3100,1.1874,43.74,1001
6,10,20,8,10,10,0.4044,1.2099,1.1781,1.1940,46.52,981
6,10,20,8,15,4,0.3964,1.3930,1.0060,1.1995,43.63,962
6,20,3,2,5,2,0.4869,1.2426,0.9321,1.0873,51.21,1065
6,20,3,2,5,10,0.4690,1.0096,1.2184,1.1140,48.21,1048
6,20,4,1,4,1,0.4740,0.9551,1.2150,1.0850,46.11,1060
6,20,4,2,7,3,0.5050,0.9371,1.2211,1.0791,50.18,1073
6,20,4,2,15,10,0.4400,1.0872,1.1646,1.1259,45.71,1004
6,20,4,3,3,3,0.5044,1.2310,0.8710,1.0510,48.99,1072
6,20,4,3,3,5,0.5065,1.1781,1.0054,1.0917,51.81,1072
6,20,4,3,4,4,0.4945,1.1301,1.0371,1.0836,48.32,1077
6,20,4,3,7,2,0.4874,1.0724,1.0657,1.0691,47.10,1076
6,20,4,3,10,1,0.4919,0.9704,1.1863,1.0784,49.50,1063
6,20,4,4,5,4,0.4949,0.9477,1.2439,1.0958,50.70,1082
6,20,4,4,6,1,0.4974,1.1529,0.9931,1.0730,49.69,1077
6,20,4,4,7,10,0.4950,1.0509,1.1362,1.0936,51.85,1061
6,20,5,1,4,3,0.4908,1.1771,0.9581,1.0676,51.94,1068
6,20,5,1,6,1,0.4997,0.9981,1.1778,1.0880,52.07,1066
6,20,5,1,10,10,0.4658,1.2943,0.9111,1.1027,47.56,1041
6,20,5,2,5,5,0.4815,0.9390,1.2483,1.0936,49.72,1077
6,20,5,2,15,1,0.4482,1.2837,1.0397,1.1617,47.37,1020
6,20,5,2,15,2,0.4595,0.9546,1.3451,1.1499,46.40,1022
6,20,5,3,4,1,0.4922,1.1065,1.1099,1.1082,50.04,1075
6,20,5,3,6,4,0.5077,0.9098,1.2015,1.0556,49.07,1083
6,20,5,3,10,5,0.5000,0.9333,1.2653,1.0993,50.62,1071
6,20,5,4,3,10,0.4953,1.1189,1.0083,1.0636,50.01,1060
6,20,5,4,6,5,0.5112,1.0074,1.1042,1.0558,51.89,1086
6,20,5,4,6,10,0.4844,0.9602,1.2009,1.0806,46.80,1066
6,20,6,1,5,2,0.4981,1.2421,0.9527,1.0974,50.71,1070
6,20,6,1,10,4,0.4736,1.1857,1.0099,1.0978,47.77,1061
6,20,6,2,5,5,0.4916,0.9941,1.1896,1.0919,47.55,1078
6,20,6,2,6,3,0.4930,0.9603,1.1598,1.0601,49.72,1079
6,20,6,2,15,4,0.4454,1.0613,1.2389,1.1501,47.51,1025
6,20,6,2,15,5,0.4562,1.2046,1.0650,1.1348,48.55,1025
6,20,6,2,15,10,0.4339,1.0425,1.3082,1.1754,45.91,1008
6,20,6,3,5,10,0.4762,1.0730,1.1858,1.1294,47.76,1063
6,20,6,5,4,4,0.5048,0.9405,1.2293,1.0849,51.76,1086
6,20,6,6,3,5,0.5059,1.1089,1.0164,1.0626,49.75,1081
6,20,6,6,15,3,0.4626,1.0297,1.2641,1.1469,46.75,1032
6,20,10,1,4,2,0.4734,1.2494,0.9654,1.1074,49.26,1048
6,20,10,1,6,3,0.4845,1.2119,1.0038,1.1078,51.39,1052
6,20,10,2,3,2,0.4754,1.1850,1.0774,1.1312,46.89,1051
6,20,10,2,3,4,0.4648,1.0276,1.1844,1.1060,47.05,1053
6,20,10,2,4,1,0.4845,1.2955,0.9347,1.1151,51.60,1052
6,20,10,2,4,4,0.4723,1.0013,1.2072,1.1043,48.66,1057
6,20,10,2,5,5,0.4666,0.9233,1.3160,1.1197,46.59,1058
6,20,10,2,7,1,0.4753,1.1227,1.1106,1.1166,46.77,1054
6,20,10,2,7,4,0.4838,1.0066,1.1700,1.0883,47.97,1059
6,20,10,3,5,2,0.4816,1.2995,0.9200,1.1097,51.55,1061
6,20,10,3,6,2,0.4990,1.1934,0.9248,1.0591,51.71,1062
6,20,10,5,5,5,0.4855,1.0332,1.1894,1.1113,51.56,1067
6,20,10,5,10,3,0.4636,1.1135,1.1197,1.1166,49.95,1056
6,20,10,5,10,5,0.4780,1.2175,0.9835,1.1005,47.51,1056
6,20,10,6,3,2,0.4788,1.1868,0.9768,1.0818,48.37,1059
6,20,10,6,5,2,0.5004,1.0971,1.0892,1.0931,48.10,1064
6,20,10,6,5,5,0.4839,1.0912,1.1134,1.1023,49.23,1066
6,20,10,6,10,2,0.4651,1.1832,1.0860,1.1346,48.43,1054
6,20,10,8,3,2,0.4746,1.0660,1.1047,1.0854,47.99,1051
6,20,15,1,3,2,0.4165,1.2599,1.0947,1.1773,47.45,976
6,20,15,2,10,1,0.4079,1.1752,1.2187,1.1969,46.92,975
6,20,15,2,15,2,0.3973,1.2081,1.1720,1.1900,44.05,944
6,20,15,3,3,1,0.4074,1.2380,1.1473,1.1927,45.01,982
6,20,15,4,3,4,0.4301,1.1641,1.1885,1.1763,45.00,989
6,20,15,4,4,1,0.4138,1.1224,1.2610,1.1917,45.61,987
6,20,15,4,6,5,0.4257,1.1576,1.1989,1.1783,44.61,993
6,20,15,4,7,2,0.4312,0.9523,1.3444,1.1483,45.06,991
6,20,15,4,7,4,0.4264,1.3121,1.0100,1.1610,46.89,993
6,20,15,5,5,4,0.4180,1.0450,1.2937,1.1693,42.71,994
6,20,15,5,6,4,0.4281,1.1152,1.2364,1.1758,47.58,995
6,20,15,5,7,4,0.4205,1.0294,1.3528,1.1911,43.24,994
6,20,15,6,7,2,0.4181,1.3160,1.0478,1.1819,47.25,991
6,20,15,6,10,3,0.4168,1.0653,1.2548,1.1601,43.29,984
6,20,15,8,3,10,0.4026,1.0859,1.2552,1.1706,44.10,967
6,20,15,8,7,1,0.4104,1.3411,1.0267,1.1839,45.71,983
6,20,15,8,7,5,0.4224,1.3075,1.0604,1.1839,43.62,986
6,20,20,1,4,1,0.3267,1.4467,1.1344,1.2905,38.88,880
6,20,20,1,4,10,0.3210,1.2576,1.3064,1.2820,41.45,872
6,20,20,1,10,1,0.3252,1.4174,1.1094,1.2634,39.55,876
6,20,20,2,3,1,0.3308,1.2511,1.3089,1.2800,41.55,882
6,20,20,2,7,10,0.3253,1.2263,1.3163,1.2713,38.28,877
6,20,20,3,4,3,0.3328,1.2894,1.2036,1.2465,39.04,890
6,20,20,4,6,4,0.3573,1.0628,1.3981,1.2305,43.52,894
6,20,20,5,7,10,0.3383,1.3099,1.2378,1.2738,42.66,882
6,20,20,5,10,3,0.3448,1.2708,1.2459,1.2583,41.79,887
6,20,20,5,10,4,0.3459,1.3670,1.1410,1.2540,40.78,888
6,20,20,8,3,3,0.3385,1.2213,1.2681,1.2447,38.89,885
6,20,20,8,5,2,0.3430,1.1169,1.3839,1.2504,41.72,887
6,20,20,8,5,3,0.3283,1.4406,1.1152,1.2779,41.33,888
6,20,20,8,10,1,0.3425,1.3169,1.1757,1.2463,41.27,880
6,20,20,8,10,10,0.3330,1.3940,1.1859,1.2899,41.93,871
7,2,3,1,7,3,0.7221,0.5915,0.9281,0.7598,65.81,1325
7,2,3,3,4,4,0.7409,0.7452,0.7663,0.7557,66.73,1354
7,2,3,3,10,5,0.7041,0.8199,0.7983,0.8091,65.24,1329
7,2,4,1,5,10,0.6825,0.6525,1.0044,0.8285,63.96,1293
7,2,4,1,7,4,0.7195,0.8728,0.6724,0.7726,66.90,1344
7,2,4,1,15,4,0.6204,0.9536,0.8871,0.9203,59.60,1224
7,2,4,2,7,3,0.7477,0.8022,0.6876,0.7449,66.01,1363
7,2,4,3,3,5,0.7367,0.8221,0.6938,0.7579,64.92,1361
7,2,4,3,4,5,0.7576,0.6508,0.7796,0.7152,67.98,1372
7,2,4,3,7,3,0.7470,0.6109,0.8019,0.7064,68.37,1379
7,2,4,3,15,5,0.6504,0.9178,0.8691,0.8935,58.23,1244
7,2,5,1,3,1,0.7066,0.8026,0.7361,0.7693,63.53,1325
7,2,5,1,6,1,0.7172,0.5794,0.9630,0.7712,62.18,1342
7,2,5,1,15,3,0.6172,0.9775,0.8512,0.9144,60.16,1230
7,2,5,2,6,10,0.7100,0.7035,0.8885,0.7960,62.81,1320
7,2,5,2,7,2,0.7598,0.8074,0.5574,0.6824,65.83,1370
7,2,5,2,10,4,0.7087,0.8631,0.6664,0.7648,64.60,1344
7,2,5,2,15,10,0.6120,0.9665,0.8374,0.9019,55.21,1209
7,2,5,3,3,1,0.7365,0.9314,0.5444,0.7379,63.93,1359
7,2,5,3,10,1,0.7114,0.7542,0.8221,0.7882,62.28,1344
7,2,5,4,15,5,0.6490,0.9641,0.8107,0.8874,59.07,1257
7,2,6,1,3,4,0.7374,0.8125,0.7055,0.7590,65.18,1342
7,2,6,2,4,2,0.7515,0.6881,0.7877,0.7379,66.60,1367
7,2,6,2,4,10,0.7036,0.9368,0.6901,0.8135,64.97,1316
7,2,6,3,10,4,0.7469,0.8114,0.5928,0.7021,65.02,1363
7,2,6,3,15,4,0.6623,0.8480,0.8989,0.8735,61.73,1254
7,2,6,4,7,4,0.7850,0.5497,0.7708,0.6602,67.38,1413
7,2,6,4,15,4,0.6452,0.9001,0.8562,0.8781,58.70,1260
7,2,6,5,4,4,0.7840,0.8444,0.4466,0.6455,71.05,1408
7,2,6,5,5,4,0.7700,0.6928,0.6453,0.6691,68.18,1418
7,2,6,5,7,2,0.7889,0.7870,0.4933,0.6402,68.40,1408
7,2,6,5,7,4,0.8090,0.6116,0.6857,0.6486,70.96,1418
7,2,6,6,5,5,0.7806,0.8033,0.5014,0.6523,68.87,1411
7,2,10,1,5,2,0.6940,0.9809,0.6785,0.8297,63.41,1300
7,2,10,1,7,1,0.6782,0.7743,0.8676,0.8210,62.11,1293
7,2,10,2,4,2,0.7008,0.9255,0.6461,0.7858,63.36,1311
7,2,10,2,4,5,0.7017,0.8783,0.6977,0.7880,62.30,1315
7,2,10,2,7,2,0.7096,0.9548,0.5673,0.7610,63.50,1316
7,2,10,3,3,1,0.6906,0.7428,0.8530,0.7979,63.48,1308
7,2,10,4,4,2,0.7256,0.8654,0.6815,0.7735,65.90,1331
7,2,10,4,5,2,0.7383,0.6720,0.8210,0.7465,63.63,1337
7,2,10,4,6,5,0.7291,0.7722,0.6883,0.7302,65.78,1343
7,2,10,5,5,2,0.7175,0.8070,0.7123,0.7597,66.27,1339
7,2,10,8,7,5,0.7022,0.6202,0.9986,0.8094,62.14,1320
7,2,15,1,4,5,0.5626,1.1031,0.9143,1.0087,52.07,1159
7,2,15,1,10,5,0.5510,0.9380,1.0468,0.9924,55.12,1148
7,2,15,1,15,1,0.5027,1.2656,0.8927,1.0791,48.39,1089
7,2,15,2,6,1,0.5562,0.9655,1.0850,1.0252,52.65,1166
7,2,15,2,10,1,0.5683,0.7999,1.1356,0.9678,55.39,1151
7,2,15,3,3,1,0.5653,0.8309,1.1012,0.9660,54.70,1164
7,2,15,3,4,3,0.5811,0.9152,1.0434,0.9793,56.54,1175
7,2,15,4,7,3,0.5791,0.8845,1.0839,0.9842,53.24,1182
7,2,15,4,10,4,0.5866,1.1387,0.8195,0.9791,55.30,1168
7,2,15,5,3,3,0.5740,1.0490,0.9227,0.9859,53.80,1176
7,2,15,5,4,5,0.5894,0.8371,1.0528,0.9449,56.72,1181
7,2,15,5,15,1,0.5126,0.9769,1.1013,1.0391,51.93,1107
7,2,15,6,7,3,0.5815,0.7724,1.1257,0.9491,54.48,1182
7,2,15,6,10,2,0.5608,1.0501,0.9502,1.0001,54.74,1165
7,2,20,1,3,5,0.4218,1.2032,1.1487,1.1759,46.41,1005
7,2,20,1,6,3,0.4403,1.2977,1.0400,1.1688,46.88,1010
7,2,20,1,10,3,0.4249,1.2987,1.0454,1.1721,45.87,1001
7,2,20,2,3,1,0.4244,1.0787,1.3069,1.1928,46.49,1007
7,2,20,2,5,4,0.4451,1.3652,0.9703,1.1678,44.90,1016
7,2,20,2,6,2,0.4470,1.3333,0.9777,1.1555,47.38,1014
7,2,20,2,10,4,0.4267,0.9856,1.3545,1.1700,43.47,1007
7,2,20,3,4,2,0.4391,1.1218,1.1300,1.1259,48.77,1016
7,2,20,3,5,2,0.4343,1.2029,1.1303,1.1666,46.74,1018
7,2,20,3,7,4,0.4416,1.0695,1.2216,1.1456,45.29,1020
7,2,20,4,15,10,0.3788,1.3415,1.1192,1.2303,44.37,962
7,2,20,5,7,4,0.4349,1.3083,1.0121,1.1602,47.27,1023
7,2,20,6,4,3,0.4492,1.2015,1.0308,1.1161,48.63,1020
7,2,20,6,4,5,0.4420,1.1353,1.1183,1.1268,45.07,1020
7,2,20,8,3,10,0.4230,1.3129,1.0525,1.1827,47.41,994
7,2,20,8,6,1,0.4443,1.2643,1.0231,1.1437,45.15,1012
7,2,20,8,6,2,0.4369,1.1504,1.1848,1.1676,44.37,1014
7,2,20,8,10,2,0.4250,1.1187,1.2422,1.1805,45.65,1005
7,3,3,1,4,2,0.7141,0.5949,0.9581,0.7765,65.80,1326
7,3,3,2,4,5,0.7261,0.8291,0.6498,0.7395,65.89,1350
7,3,3,2,5,3,0.7377,0.9337,0.5770,0.7554,63.71,1356
7,3,3,2,6,3,0.7349,0.7908,0.6976,0.7442,65.23,1359
7,3,3,2,10,2,0.7001,0.6096,0.9942,0.8019,65.76,1322
7,3,3,3,4,2,0.7375,0.5844,0.9438,0.7641,67.38,1360
7,3,3,3,7,1,0.7178,0.5930,0.9776,0.7853,63.53,1358
7,3,3,3,10,3,0.7357,0.5545,0.8945,0.7245,66.24,1340
7,3,4,1,4,5,0.7308,0.9286,0.5933,0.7610,65.49,1348
7,3,4,1,5,5,0.7377,0.5588,0.9519,0.7554,64.49,1355
7,3,4,2,5,4,0.7562,0.8234,0.6143,0.7189,66.21,1379
7,3,4,2,6,10,0.7044,0.8284,0.7693,0.7989,61.45,1321
7,3,4,2,7,1,0.7507,0.8579,0.5547,0.7063,67.84,1362
7,3,4,2,7,5,0.7640,0.4918,0.8733,0.6826,67.68,1377
7,3,4,3,3,3,0.7614,0.6269,0.7693,0.6981,65.41,1374
7,3,4,3,6,2,0.7883,0.8320,0.5121,0.6720,70.94,1391
7,3,4,3,10,3,0.7396,0.5627,0.8921,0.7274,63.96,1359
7,3,4,4,3,10,0.7099,0.8949,0.6608,0.7779,66.33,1325
7,3,4,4,4,5,0.7800,0.5902,0.7231,0.6566,68.40,1398
7,3,4,4,5,1,0.7854,0.6544,0.6870,0.6707,67.16,1389
7,3,5,1,5,10,0.6970,0.6972,0.8739,0.7856,61.53,1312
7,3,5,2,3,5,0.7673,0.6871,0.6714,0.6793,69.11,1371
7,3,5,2,6,2,0.7752,0.5410,0.8242,0.6826,69.90,1387
7,3,5,3,4,5,0.7900,0.6756,0.6253,0.6505,68.82,1402
7,3,5,3,10,10,0.6890,0.8309,0.8404,0.8357,63.48,1315
7,3,5,4,3,2,0.7756,0.7725,0.6142,0.6934,67.19,1393
7,3,5,4,5,4,0.7856,0.8472,0.4941,0.6707,71.46,1428
7,3,5,5,5,3,0.7976,0.8127,0.5058,0.6593,71.16,1430
7,3,6,2,3,5,0.7604,0.8397,0.5352,0.6875,65.96,1375
7,3,6,3,4,1,0.7641,0.8160,0.5723,0.6941,69.96,1389
7,3,6,3,4,10,0.7141,0.5911,0.9365,0.7638,63.86,1340
7,3,6,3,7,10,0.7344,0.7159,0.7720,0.7440,68.12,1346
7,3,6,4,3,4,0.7775,0.7413,0.6062,0.6737,67.34,1407
7,3,6,4,4,3,0.7820,0.7992,0.5653,0.6823,70.46,1421
7,3,6,4,15,2,0.6652,0.7175,0.9902,0.8538,60.89,1264
7,3,6,5,4,5,0.8137,0.4849,0.7289,0.6069,70.18,1426
7,3,6,5,4,10,0.7292,0.6820,0.8428,0.7624,65.42,1352
7,3,6,5,5,3,0.8083,0.5156,0.7523,0.6339,70.95,1437
7,3,6,5,7,1,0.7894,0.8230,0.4457,0.6343,71.96,1414
7,3,6,5,15,4,0.6705,1.0288,0.6344,0.8316,62.98,1270
7,3,6,6,3,3,0.7725,0.4801,0.8699,0.6750,70.60,1405
7,3,6,6,4,10,0.7294,0.6282,0.9125,0.7704,63.61,1349
7,3,10,2,7,10,0.6746,1.0141,0.6683,0.8412,59.83,1285
7,3,10,2,10,10,0.6504,0.6744,1.0642,0.8693,61.34,1263
7,3,10,2,15,5,0.5959,0.8497,1.0312,0.9404,54.85,1217
7,3,10,3,6,5,0.7236,0.7610,0.7826,0.7718,64.27,1347
7,3,10,3,7,3,0.7316,0.8493,0.6640,0.7566,64.62,1345
7,3,10,4,5,10,0.6833,0.8220,0.7923,0.8072,62.61,1302
7,3,10,5,3,2,0.7033,0.8360,0.7052,0.7706,63.93,1335
7,3,10,5,3,4,0.7183,0.6273,0.9440,0.7856,62.34,1342
7,3,10,5,4,10,0.6951,0.6686,0.9241,0.7963,61.28,1299
7,3,10,5,7,4,0.7389,0.5971,0.9059,0.7515,66.46,1358
7,3,10,5,15,1,0.6107,1.1210,0.7599,0.9404,59.21,1224
7,3,10,5,15,5,0.6289,0.9739,0.8443,0.9091,56.68,1232
7,3,10,6,3,10,0.6611,0.7574,0.9441,0.8508,59.05,1289
7,3,10,6,5,5,0.7259,0.8480,0.6970,0.7725,63.02,1353
7,3,10,6,6,4,0.7326,0.7291,0.7493,0.7392,66.93,1357
7,3,10,6,7,5,0.7426,0.9408,1.1592,1.0500,64.67,1353
7,3,10,6,10,1,0.7101,0.8770,0.6783,0.7777,62.43,1313
7,3,10,8,4,2,0.6994,0.6409,0.9208,0.7808,61.71,1321
7,3,10,8,4,4,0.7032,0.7133,0.8279,0.7706,64.44,1327
7,3,10,8,5,3,0.7265,0.8673,0.6529,0.7601,65.34,1331
